,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
2446,492321,16,edison,2020-11-04T00:51:36Z,indiana,3070000,1557286,2624534,2757828,0.661,0.317,0
2447,497967,16,edison,2020-11-04T00:51:42Z,indiana,3070000,1557286,2624534,2757828,0.663,0.315,0
2448,507328,17,edison,2020-11-04T00:53:00Z,indiana,3070000,1557286,2624534,2757828,0.665,0.313,0
2449,512682,17,edison,2020-11-04T00:53:13Z,indiana,3070000,1557286,2624534,2757828,0.666,0.312,0
2450,514929,17,edison,2020-11-04T00:54:48Z,indiana,3070000,1557286,2624534,2757828,0.667,0.312,0
2451,518709,17,edison,2020-11-04T00:55:34Z,indiana,3070000,1557286,2624534,2757828,0.668,0.311,0
2452,525138,17,edison,2020-11-04T00:56:08Z,indiana,3070000,1557286,2624534,2757828,0.671,0.308,0
2453,526602,17,edison,2020-11-04T00:57:55Z,indiana,3070000,1557286,2624534,2757828,0.671,0.308,0
2454,529766,17,edison,2020-11-04T00:59:31Z,indiana,3070000,1557286,2624534,2757828,0.671,0.308,0
2455,530905,17,edison,2020-11-04T01:00:11Z,indiana,3070000,1557286,2624534,2757828,0.672,0.307,0
2456,532986,17,edison,2020-11-04T01:01:59Z,indiana,3070000,1557286,2624534,2757828,0.672,0.307,0
2457,534703,17,edison,2020-11-04T01:02:13Z,indiana,3070000,1557286,2624534,2757828,0.673,0.306,0
2458,543575,18,edison,2020-11-04T01:03:00Z,indiana,3070000,1557286,2624534,2757828,0.675,0.304,0
2459,556778,18,edison,2020-11-04T01:05:35Z,indiana,3070000,1557286,2624534,2757828,0.676,0.303,0
2460,571789,19,edison,2020-11-04T01:06:49Z,indiana,3070000,1557286,2624534,2757828,0.676,0.303,0
2461,572909,19,edison,2020-11-04T01:06:56Z,indiana,3070000,1557286,2624534,2757828,0.676,0.303,0
2462,583311,19,edison,2020-11-04T01:07:35Z,indiana,3070000,1557286,2624534,2757828,0.677,0.302,0
2463,701175,23,edison,2020-11-04T01:07:57Z,indiana,3070000,1557286,2624534,2757828,0.61,0.37,0
2464,741266,24,edison,2020-11-04T01:09:59Z,indiana,3070000,1557286,2624534,2757828,0.618,0.362,0
2465,751442,24,edison,2020-11-04T01:10:32Z,indiana,3070000,1557286,2624534,2757828,0.619,0.36,0
2466,867841,28,edison,2020-11-04T01:11:44Z,indiana,3070000,1557286,2624534,2757828,0.586,0.395,0
2467,869183,28,edison,2020-11-04T01:14:17Z,indiana,3070000,1557286,2624534,2757828,0.587,0.394,0
2468,880261,29,edison,2020-11-04T01:16:49Z,indiana,3070000,1557286,2624534,2757828,0.589,0.392,0
2469,1005699,33,edison,2020-11-04T01:20:18Z,indiana,3070000,1557286,2624534,2757828,0.578,0.402,0
2470,1014284,33,edison,2020-11-04T01:20:35Z,indiana,3070000,1557286,2624534,2757828,0.579,0.402,0
2471,1018183,33,edison,2020-11-04T01:20:47Z,indiana,3070000,1557286,2624534,2757828,0.58,0.401,0
2472,1074678,35,edison,2020-11-04T01:20:57Z,indiana,3070000,1557286,2624534,2757828,0.584,0.397,0
2473,1079756,35,edison,2020-11-04T01:21:58Z,indiana,3070000,1557286,2624534,2757828,0.585,0.396,0
2474,1081126,35,edison,2020-11-04T01:22:48Z,indiana,3070000,1557286,2624534,2757828,0.585,0.395,0
2475,1084056,35,edison,2020-11-04T01:23:19Z,indiana,3070000,1557286,2624534,2757828,0.586,0.395,0
2476,1093971,36,edison,2020-11-04T01:23:28Z,indiana,3070000,1557286,2624534,2757828,0.587,0.393,0
2477,1098602,36,edison,2020-11-04T01:23:50Z,indiana,3070000,1557286,2624534,2757828,0.588,0.392,0
2478,1105566,36,edison,2020-11-04T01:24:00Z,indiana,3070000,1557286,2624534,2757828,0.59,0.391,0
2479,1120292,36,edison,2020-11-04T01:25:02Z,indiana,3070000,1557286,2624534,2757828,0.591,0.39,0
2480,1121720,37,edison,2020-11-04T01:25:20Z,indiana,3070000,1557286,2624534,2757828,0.591,0.39,0
2481,1123082,37,edison,2020-11-04T01:26:10Z,indiana,3070000,1557286,2624534,2757828,0.591,0.389,0
2482,1137575,37,edison,2020-11-04T01:26:51Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2483,1138553,37,edison,2020-11-04T01:28:09Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2484,1154278,38,edison,2020-11-04T01:29:02Z,indiana,3070000,1557286,2624534,2757828,0.595,0.385,0
2485,1155388,38,edison,2020-11-04T01:29:17Z,indiana,3070000,1557286,2624534,2757828,0.595,0.385,0
2486,1184337,39,edison,2020-11-04T01:29:35Z,indiana,3070000,1557286,2624534,2757828,0.595,0.385,0
2487,1219368,40,edison,2020-11-04T01:30:07Z,indiana,3070000,1557286,2624534,2757828,0.589,0.392,0
2488,1222543,40,edison,2020-11-04T01:30:22Z,indiana,3070000,1557286,2624534,2757828,0.589,0.391,0
2489,1223054,40,edison,2020-11-04T01:32:46Z,indiana,3070000,1557286,2624534,2757828,0.589,0.391,0
2490,1224161,40,edison,2020-11-04T01:32:53Z,indiana,3070000,1557286,2624534,2757828,0.59,0.391,0
2491,1231763,40,edison,2020-11-04T01:34:26Z,indiana,3070000,1557286,2624534,2757828,0.591,0.389,0
2492,1234445,40,edison,2020-11-04T01:34:41Z,indiana,3070000,1557286,2624534,2757828,0.591,0.389,0
2493,1243593,41,edison,2020-11-04T01:36:18Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2494,1297621,42,edison,2020-11-04T01:39:39Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2495,1302314,42,edison,2020-11-04T01:41:28Z,indiana,3070000,1557286,2624534,2757828,0.594,0.386,0
2496,1306504,43,edison,2020-11-04T01:41:41Z,indiana,3070000,1557286,2624534,2757828,0.594,0.386,0
2497,1336585,44,edison,2020-11-04T01:42:13Z,indiana,3070000,1557286,2624534,2757828,0.592,0.388,0
2498,1337397,44,edison,2020-11-04T01:43:11Z,indiana,3070000,1557286,2624534,2757828,0.592,0.388,0
2499,1345521,44,edison,2020-11-04T01:44:29Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2500,1355043,44,edison,2020-11-04T01:45:53Z,indiana,3070000,1557286,2624534,2757828,0.593,0.387,0
2501,1356565,44,edison,2020-11-04T01:46:37Z,indiana,3070000,1557286,2624534,2757828,0.594,0.386,0
2502,1378967,45,edison,2020-11-04T01:46:56Z,indiana,3070000,1557286,2624534,2757828,0.596,0.384,0
2503,1380918,45,edison,2020-11-04T01:48:27Z,indiana,3070000,1557286,2624534,2757828,0.597,0.383,0
2504,1389309,45,edison,2020-11-04T01:49:46Z,indiana,3070000,1557286,2624534,2757828,0.597,0.383,0
2505,1392393,45,edison,2020-11-04T01:50:01Z,indiana,3070000,1557286,2624534,2757828,0.597,0.383,0
2506,1393850,45,edison,2020-11-04T01:50:24Z,indiana,3070000,1557286,2624534,2757828,0.597,0.383,0
2507,1396158,45,edison,2020-11-04T01:50:37Z,indiana,3070000,1557286,2624534,2757828,0.598,0.382,0
2508,1397719,46,edison,2020-11-04T01:53:06Z,indiana,3070000,1557286,2624534,2757828,0.598,0.382,0
2509,1397738,46,edison,2020-11-04T01:53:17Z,indiana,3070000,1557286,2624534,2757828,0.598,0.382,0
2510,1403681,46,edison,2020-11-04T01:53:44Z,indiana,3070000,1557286,2624534,2757828,0.599,0.381,0
2511,1404305,46,edison,2020-11-04T01:58:31Z,indiana,3070000,1557286,2624534,2757828,0.599,0.381,0
2512,1406189,46,edison,2020-11-04T02:01:24Z,indiana,3070000,1557286,2624534,2757828,0.599,0.381,0
2513,1434151,47,edison,2020-11-04T02:01:43Z,indiana,3070000,1557286,2624534,2757828,0.597,0.383,0
2514,1501717,49,edison,2020-11-04T02:04:55Z,indiana,3070000,1557286,2624534,2757828,0.601,0.378,0
2515,1507001,49,edison,2020-11-04T02:05:21Z,indiana,3070000,1557286,2624534,2757828,0.602,0.377,0
2516,1508053,49,edison,2020-11-04T02:07:40Z,indiana,3070000,1557286,2624534,2757828,0.602,0.377,0
2517,1508871,49,edison,2020-11-04T02:09:37Z,indiana,3070000,1557286,2624534,2757828,0.602,0.377,0
2518,1521704,50,edison,2020-11-04T02:09:52Z,indiana,3070000,1557286,2624534,2757828,0.602,0.378,0
2519,1539333,50,edison,2020-11-04T02:11:22Z,indiana,3070000,1557286,2624534,2757828,0.602,0.377,0
2520,1555498,51,edison,2020-11-04T02:15:25Z,indiana,3070000,1557286,2624534,2757828,0.604,0.376,0
2521,1555502,51,edison,2020-11-04T02:16:08Z,indiana,3070000,1557286,2624534,2757828,0.604,0.376,0
2522,1585436,52,edison,2020-11-04T02:16:38Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2523,1586504,52,edison,2020-11-04T02:17:06Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2524,1644084,54,edison,2020-11-04T02:22:05Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2525,1649337,54,edison,2020-11-04T02:23:27Z,indiana,3070000,1557286,2624534,2757828,0.604,0.376,0
2526,1689514,55,edison,2020-11-04T02:27:59Z,indiana,3070000,1557286,2624534,2757828,0.605,0.374,0
2527,1690010,55,edison,2020-11-04T02:30:28Z,indiana,3070000,1557286,2624534,2757828,0.605,0.374,0
2528,1718073,56,edison,2020-11-04T02:36:12Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2529,1729055,56,edison,2020-11-04T02:36:30Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2530,1736977,57,edison,2020-11-04T02:40:46Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2531,1740480,57,edison,2020-11-04T02:42:32Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2532,1745765,57,edison,2020-11-04T02:45:16Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2533,1745768,57,edison,2020-11-04T02:46:01Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2534,1757439,57,edison,2020-11-04T02:49:41Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2535,1764457,57,edison,2020-11-04T02:51:04Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2536,1768594,58,edison,2020-11-04T03:05:43Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2537,1790383,58,edison,2020-11-04T03:05:59Z,indiana,3070000,1557286,2624534,2757828,0.605,0.374,0
2538,1791562,58,edison,2020-11-04T03:20:54Z,indiana,3070000,1557286,2624534,2757828,0.605,0.374,0
2539,1798956,59,edison,2020-11-04T03:25:49Z,indiana,3070000,1557286,2624534,2757828,0.605,0.373,0
2540,1818973,59,edison,2020-11-04T03:27:15Z,indiana,3070000,1557286,2624534,2757828,0.607,0.372,0
2541,1826302,59,edison,2020-11-04T03:38:08Z,indiana,3070000,1557286,2624534,2757828,0.607,0.371,0
2542,1835412,60,edison,2020-11-04T03:58:55Z,indiana,3070000,1557286,2624534,2757828,0.608,0.371,0
2543,1852535,60,edison,2020-11-04T04:00:36Z,indiana,3070000,1557286,2624534,2757828,0.607,0.372,0
2544,1865148,61,edison,2020-11-04T04:01:28Z,indiana,3070000,1557286,2624534,2757828,0.606,0.372,0
2545,1871210,61,edison,2020-11-04T04:01:59Z,indiana,3070000,1557286,2624534,2757828,0.606,0.372,0
2546,1922713,63,edison,2020-11-04T04:03:23Z,indiana,3070000,1557286,2624534,2757828,0.606,0.372,0
2547,2017576,66,edison,2020-11-04T04:04:06Z,indiana,3070000,1557286,2624534,2757828,0.6,0.378,0
2548,2017660,66,edison,2020-11-04T04:04:50Z,indiana,3070000,1557286,2624534,2757828,0.6,0.378,0
2549,2029745,66,edison,2020-11-04T04:14:30Z,indiana,3070000,1557286,2624534,2757828,0.601,0.377,0
2550,2031553,66,edison,2020-11-04T04:14:45Z,indiana,3070000,1557286,2624534,2757828,0.601,0.377,0
2551,2040439,66,edison,2020-11-04T04:17:50Z,indiana,3070000,1557286,2624534,2757828,0.602,0.377,0
2552,2113373,69,edison,2020-11-04T04:30:20Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2553,2143489,70,edison,2020-11-04T04:36:52Z,indiana,3070000,1557286,2624534,2757828,0.602,0.376,0
2554,2180541,71,edison,2020-11-04T04:39:42Z,indiana,3070000,1557286,2624534,2757828,0.603,0.375,0
2555,2189605,71,edison,2020-11-04T04:47:57Z,indiana,3070000,1557286,2624534,2757828,0.604,0.375,0
2556,2237694,73,edison,2020-11-04T04:50:10Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2557,2237985,73,edison,2020-11-04T04:51:39Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2558,2247127,73,edison,2020-11-04T04:55:19Z,indiana,3070000,1557286,2624534,2757828,0.603,0.376,0
2559,2253254,73,edison,2020-11-04T05:06:30Z,indiana,3070000,1557286,2624534,2757828,0.602,0.376,0
2560,2263151,74,edison,2020-11-04T05:28:18Z,indiana,3070000,1557286,2624534,2757828,0.603,0.375,0
2561,2329902,76,edison,2020-11-04T05:32:40Z,indiana,3070000,1557286,2624534,2757828,0.603,0.375,0
2562,2329925,76,edison,2020-11-04T05:32:49Z,indiana,3070000,1557286,2624534,2757828,0.603,0.375,0
2563,2334408,76,edison,2020-11-04T05:33:04Z,indiana,3070000,1557286,2624534,2757828,0.603,0.375,0
2564,2461328,80,edison,2020-11-04T05:36:23Z,indiana,3070000,1557286,2624534,2757828,0.591,0.387,0
2565,2470929,80,edison,2020-11-04T05:56:33Z,indiana,3070000,1557286,2624534,2757828,0.591,0.386,0
2566,2492218,81,edison,2020-11-04T06:03:01Z,indiana,3070000,1557286,2624534,2757828,0.592,0.385,0
2567,2500829,81,edison,2020-11-04T06:06:46Z,indiana,3070000,1557286,2624534,2757828,0.593,0.385,0
2568,2516993,82,edison,2020-11-04T06:36:34Z,indiana,3070000,1557286,2624534,2757828,0.593,0.384,0
2569,2558127,83,edison,2020-11-04T07:09:48Z,indiana,3070000,1557286,2624534,2757828,0.593,0.385,0
2570,2568225,84,edison,2020-11-04T07:35:49Z,indiana,3070000,1557286,2624534,2757828,0.593,0.384,0
2571,2580124,84,edison,2020-11-04T08:08:18Z,indiana,3070000,1557286,2624534,2757828,0.593,0.385,0
2572,2589777,84,edison,2020-11-04T08:37:47Z,indiana,3070000,1557286,2624534,2757828,0.594,0.383,0
2573,2589863,84,edison,2020-11-04T17:09:50Z,indiana,3070000,1557286,2624534,2757828,0.594,0.383,0
2574,2652491,86,edison,2020-11-04T20:13:48Z,indiana,3070000,1557286,2624534,2757828,0.589,0.389,0
2575,2653090,86,edison,2020-11-04T21:21:50Z,indiana,3070000,1557286,2624534,2757828,0.589,0.389,0
2576,2702127,88,edison,2020-11-04T22:29:48Z,indiana,3070000,1557286,2624534,2757828,0.586,0.392,0
2577,2788556,91,edison,2020-11-05T15:59:33Z,indiana,3070000,1557286,2624534,2757828,0.577,0.401,0
2578,2815982,92,edison,2020-11-05T16:09:44Z,indiana,3070000,1557286,2624534,2757828,0.576,0.403,0
2579,2843804,93,edison,2020-11-05T16:20:17Z,indiana,3070000,1557286,2624534,2757828,0.574,0.404,0
2580,2860920,93,edison,2020-11-05T16:40:13Z,indiana,3070000,1557286,2624534,2757828,0.574,0.405,0
2581,2869891,93,edison,2020-11-05T16:52:32Z,indiana,3070000,1557286,2624534,2757828,0.573,0.406,0
2582,2897553,94,edison,2020-11-05T17:11:43Z,indiana,3070000,1557286,2624534,2757828,0.573,0.405,0
2583,2902053,95,edison,2020-11-05T18:32:31Z,indiana,3070000,1557286,2624534,2757828,0.574,0.404,0
2584,2931027,95,edison,2020-11-05T18:51:18Z,indiana,3070000,1557286,2624534,2757828,0.574,0.405,0
2585,2931827,95,edison,2020-11-05T19:29:39Z,indiana,3070000,1557286,2624534,2757828,0.574,0.405,0
2586,2932435,96,edison,2020-11-05T19:32:32Z,indiana,3070000,1557286,2624534,2757828,0.574,0.405,0
2587,2936969,96,edison,2020-11-05T20:12:37Z,indiana,3070000,1557286,2624534,2757828,0.574,0.405,0
2588,2947412,96,edison,2020-11-05T22:08:38Z,indiana,3070000,1557286,2624534,2757828,0.574,0.404,0
2589,2959758,96,edison,2020-11-05T23:07:38Z,indiana,3070000,1557286,2624534,2757828,0.574,0.404,0
2590,2980281,97,edison,2020-11-06T13:38:18Z,indiana,3070000,1557286,2624534,2757828,0.574,0.404,0
2591,3009294,98,edison,2020-11-06T13:43:53Z,indiana,3070000,1557286,2624534,2757828,0.572,0.407,0
2592,3022673,98,edison,2020-11-06T14:01:44Z,indiana,3070000,1557286,2624534,2757828,0.57,0.408,0
2593,3022676,98,edison,2020-11-06T14:08:15Z,indiana,3070000,1557286,2624534,2757828,0.57,0.408,0
2594,3029572,99,edison,2020-11-06T14:08:34Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2595,3029964,99,edison,2020-11-06T15:37:36Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2596,3030596,99,edison,2020-11-06T17:42:36Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2597,3031629,99,edison,2020-11-06T21:34:38Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2598,3031726,99,edison,2020-11-09T17:06:41Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2599,3032025,99,edison,2020-11-09T19:05:26Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2600,3032024,99,edison,2020-11-11T14:42:33Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2601,3032778,99,edison,2020-11-12T15:05:45Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2602,3032812,99,edison,2020-11-12T17:04:50Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2603,3032815,99,edison,2020-11-12T21:05:46Z,indiana,3070000,1557286,2624534,2757828,0.57,0.409,0
2604,0,0,edison,2020-11-04T10:01:44Z,kansas,1330000,671018,1159971,1194755,0.0,0.0,0
2605,4987,0,edison,2020-11-04T01:09:19Z,kansas,1330000,671018,1159971,1194755,0.563,0.417,0
2606,267929,20,edison,2020-11-04T01:10:11Z,kansas,1330000,671018,1159971,1194755,0.41,0.573,0
2607,268631,20,edison,2020-11-04T01:18:51Z,kansas,1330000,671018,1159971,1194755,0.411,0.572,0
2608,269938,20,edison,2020-11-04T01:20:59Z,kansas,1330000,671018,1159971,1194755,0.413,0.57,0
2609,400831,30,edison,2020-11-04T01:26:50Z,kansas,1330000,671018,1159971,1194755,0.446,0.542,0
2610,415828,31,edison,2020-11-04T01:27:55Z,kansas,1330000,671018,1159971,1194755,0.443,0.544,0
2611,417051,31,edison,2020-11-04T01:28:27Z,kansas,1330000,671018,1159971,1194755,0.443,0.544,0
2612,417144,31,edison,2020-11-04T01:33:02Z,kansas,1330000,671018,1159971,1194755,0.443,0.544,0
2613,418609,31,edison,2020-11-04T01:35:06Z,kansas,1330000,671018,1159971,1194755,0.442,0.542,0
2614,433712,33,edison,2020-11-04T01:35:35Z,kansas,1330000,671018,1159971,1194755,0.445,0.538,0
2615,433717,33,edison,2020-11-04T01:42:31Z,kansas,1330000,671018,1159971,1194755,0.445,0.538,0
2616,433772,33,edison,2020-11-04T01:43:11Z,kansas,1330000,671018,1159971,1194755,0.445,0.538,0
2617,452663,34,edison,2020-11-04T01:44:36Z,kansas,1330000,671018,1159971,1194755,0.443,0.54,0
2618,458060,34,edison,2020-11-04T01:46:22Z,kansas,1330000,671018,1159971,1194755,0.444,0.539,0
2619,465388,35,edison,2020-11-04T01:47:06Z,kansas,1330000,671018,1159971,1194755,0.444,0.539,0
2620,471182,35,edison,2020-11-04T01:48:03Z,kansas,1330000,671018,1159971,1194755,0.445,0.537,0
2621,472997,36,edison,2020-11-04T01:50:27Z,kansas,1330000,671018,1159971,1194755,0.446,0.536,0
2622,472997,36,edison,2020-11-04T01:50:49Z,kansas,1330000,671018,1159971,1194755,0.455,0.527,0
2623,477264,36,edison,2020-11-04T01:51:08Z,kansas,1330000,671018,1159971,1194755,0.456,0.527,0
2624,478114,36,edison,2020-11-04T01:52:21Z,kansas,1330000,671018,1159971,1194755,0.457,0.526,0
2625,479245,36,edison,2020-11-04T01:56:26Z,kansas,1330000,671018,1159971,1194755,0.458,0.525,0
2626,482382,36,edison,2020-11-04T01:57:36Z,kansas,1330000,671018,1159971,1194755,0.456,0.522,0
2627,482738,36,edison,2020-11-04T02:02:11Z,kansas,1330000,671018,1159971,1194755,0.456,0.522,0
2628,485512,37,edison,2020-11-04T02:02:39Z,kansas,1330000,671018,1159971,1194755,0.457,0.521,0
2629,486052,37,edison,2020-11-04T02:04:06Z,kansas,1330000,671018,1159971,1194755,0.457,0.521,0
2630,487500,37,edison,2020-11-04T02:05:18Z,kansas,1330000,671018,1159971,1194755,0.458,0.52,0
2631,494002,37,edison,2020-11-04T02:06:45Z,kansas,1330000,671018,1159971,1194755,0.46,0.518,0
2632,502510,38,edison,2020-11-04T02:07:20Z,kansas,1330000,671018,1159971,1194755,0.463,0.516,0
2633,503948,38,edison,2020-11-04T02:08:19Z,kansas,1330000,671018,1159971,1194755,0.464,0.515,0
2634,505883,38,edison,2020-11-04T02:08:24Z,kansas,1330000,671018,1159971,1194755,0.465,0.514,0
2635,509438,38,edison,2020-11-04T02:09:10Z,kansas,1330000,671018,1159971,1194755,0.467,0.511,0
2636,511867,38,edison,2020-11-04T02:10:12Z,kansas,1330000,671018,1159971,1194755,0.469,0.509,0
2637,521810,39,edison,2020-11-04T02:10:50Z,kansas,1330000,671018,1159971,1194755,0.469,0.51,0
2638,523345,39,edison,2020-11-04T02:12:43Z,kansas,1330000,671018,1159971,1194755,0.47,0.508,0
2639,523367,39,edison,2020-11-04T02:12:46Z,kansas,1330000,671018,1159971,1194755,0.47,0.508,0
2640,523740,39,edison,2020-11-04T02:12:59Z,kansas,1330000,671018,1159971,1194755,0.47,0.508,0
2641,527870,40,edison,2020-11-04T02:15:24Z,kansas,1330000,671018,1159971,1194755,0.473,0.506,0
2642,529456,40,edison,2020-11-04T02:19:42Z,kansas,1330000,671018,1159971,1194755,0.474,0.504,0
2643,537109,40,edison,2020-11-04T02:19:55Z,kansas,1330000,671018,1159971,1194755,0.478,0.5,0
2644,538309,40,edison,2020-11-04T02:20:53Z,kansas,1330000,671018,1159971,1194755,0.478,0.5,0
2645,543096,41,edison,2020-11-04T02:23:10Z,kansas,1330000,671018,1159971,1194755,0.481,0.497,0
2646,543745,41,edison,2020-11-04T02:24:16Z,kansas,1330000,671018,1159971,1194755,0.481,0.496,0
2647,547047,41,edison,2020-11-04T02:25:05Z,kansas,1330000,671018,1159971,1194755,0.484,0.494,0
2648,551181,41,edison,2020-11-04T02:25:19Z,kansas,1330000,671018,1159971,1194755,0.485,0.493,0
2649,561591,42,edison,2020-11-04T02:26:39Z,kansas,1330000,671018,1159971,1194755,0.477,0.506,0
2650,603482,45,edison,2020-11-04T02:27:14Z,kansas,1330000,671018,1159971,1194755,0.467,0.515,0
2651,604826,45,edison,2020-11-04T02:28:05Z,kansas,1330000,671018,1159971,1194755,0.468,0.514,0
2652,635463,48,edison,2020-11-04T02:28:23Z,kansas,1330000,671018,1159971,1194755,0.473,0.509,0
2653,635662,48,edison,2020-11-04T02:28:32Z,kansas,1330000,671018,1159971,1194755,0.473,0.509,0
2654,638547,48,edison,2020-11-04T02:29:39Z,kansas,1330000,671018,1159971,1194755,0.474,0.507,0
2655,638693,48,edison,2020-11-04T02:30:27Z,kansas,1330000,671018,1159971,1194755,0.474,0.507,0
2656,654625,49,edison,2020-11-04T02:31:41Z,kansas,1330000,671018,1159971,1194755,0.477,0.505,0
2657,656641,49,edison,2020-11-04T02:31:53Z,kansas,1330000,671018,1159971,1194755,0.477,0.504,0
2658,661818,50,edison,2020-11-04T02:33:49Z,kansas,1330000,671018,1159971,1194755,0.48,0.502,0
2659,733943,55,edison,2020-11-04T02:34:04Z,kansas,1330000,671018,1159971,1194755,0.492,0.486,0
2660,736786,55,edison,2020-11-04T02:37:05Z,kansas,1330000,671018,1159971,1194755,0.501,0.474,0
2661,747163,56,edison,2020-11-04T02:38:54Z,kansas,1330000,671018,1159971,1194755,0.503,0.472,0
2662,747824,56,edison,2020-11-04T02:41:31Z,kansas,1330000,671018,1159971,1194755,0.503,0.472,0
2663,749792,56,edison,2020-11-04T02:42:14Z,kansas,1330000,671018,1159971,1194755,0.504,0.471,0
2664,751190,56,edison,2020-11-04T02:42:30Z,kansas,1330000,671018,1159971,1194755,0.504,0.471,0
2665,754577,57,edison,2020-11-04T02:44:19Z,kansas,1330000,671018,1159971,1194755,0.506,0.469,0
2666,758074,57,edison,2020-11-04T02:44:38Z,kansas,1330000,671018,1159971,1194755,0.507,0.468,0
2667,762691,57,edison,2020-11-04T02:47:13Z,kansas,1330000,671018,1159971,1194755,0.509,0.466,0
2668,765392,58,edison,2020-11-04T02:49:10Z,kansas,1330000,671018,1159971,1194755,0.509,0.465,0
2669,766176,58,edison,2020-11-04T02:50:56Z,kansas,1330000,671018,1159971,1194755,0.51,0.465,0
2670,774998,58,edison,2020-11-04T02:52:49Z,kansas,1330000,671018,1159971,1194755,0.512,0.463,0
2671,776381,58,edison,2020-11-04T02:53:06Z,kansas,1330000,671018,1159971,1194755,0.513,0.462,0
2672,782163,59,edison,2020-11-04T02:53:33Z,kansas,1330000,671018,1159971,1194755,0.514,0.461,0
2673,783621,59,edison,2020-11-04T02:54:17Z,kansas,1330000,671018,1159971,1194755,0.515,0.46,0
2674,786007,59,edison,2020-11-04T02:55:53Z,kansas,1330000,671018,1159971,1194755,0.516,0.459,0
2675,786189,59,edison,2020-11-04T02:56:25Z,kansas,1330000,671018,1159971,1194755,0.516,0.459,0
2676,789708,59,edison,2020-11-04T02:59:46Z,kansas,1330000,671018,1159971,1194755,0.517,0.458,0
2677,793695,60,edison,2020-11-04T03:00:04Z,kansas,1330000,671018,1159971,1194755,0.517,0.458,0
2678,795105,60,edison,2020-11-04T03:01:08Z,kansas,1330000,671018,1159971,1194755,0.518,0.457,0
2679,797073,60,edison,2020-11-04T03:01:48Z,kansas,1330000,671018,1159971,1194755,0.518,0.456,0
2680,812925,61,edison,2020-11-04T03:03:18Z,kansas,1330000,671018,1159971,1194755,0.521,0.454,0
2681,815084,61,edison,2020-11-04T03:03:48Z,kansas,1330000,671018,1159971,1194755,0.522,0.453,0
2682,819809,62,edison,2020-11-04T03:04:32Z,kansas,1330000,671018,1159971,1194755,0.523,0.451,0
2683,819927,62,edison,2020-11-04T03:04:59Z,kansas,1330000,671018,1159971,1194755,0.523,0.451,0
2684,821755,62,edison,2020-11-04T03:05:06Z,kansas,1330000,671018,1159971,1194755,0.524,0.45,0
2685,833136,63,edison,2020-11-04T03:05:48Z,kansas,1330000,671018,1159971,1194755,0.524,0.45,0
2686,834343,63,edison,2020-11-04T03:06:25Z,kansas,1330000,671018,1159971,1194755,0.525,0.45,0
2687,837434,63,edison,2020-11-04T03:06:59Z,kansas,1330000,671018,1159971,1194755,0.526,0.449,0
2688,837434,63,edison,2020-11-04T03:08:24Z,kansas,1330000,671018,1159971,1194755,0.524,0.451,0
2689,840843,63,edison,2020-11-04T03:08:31Z,kansas,1330000,671018,1159971,1194755,0.525,0.45,0
2690,840922,63,edison,2020-11-04T03:09:04Z,kansas,1330000,671018,1159971,1194755,0.525,0.45,0
2691,841292,63,edison,2020-11-04T03:09:43Z,kansas,1330000,671018,1159971,1194755,0.525,0.449,0
2692,847129,64,edison,2020-11-04T03:12:42Z,kansas,1330000,671018,1159971,1194755,0.527,0.447,0
2693,849542,64,edison,2020-11-04T03:13:54Z,kansas,1330000,671018,1159971,1194755,0.528,0.447,0
